selling_price,km_driven,brand,car_age,km_per_year,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,brand_tier_Luxury,brand_tier_Mid-range,brand_tier_Premium
270000,-1.142158638445833,9,-1.1849603318282507,-0.8913819091757686,False,False,False,True,True,False,True,False,True,False,False,False,False,False
130000,0.26393368271560746,1,0.6968768875289402,-0.10280933142805053,False,False,False,True,True,False,True,False,True,False,False,False,False,False
275000,-0.8886010067609833,7,-0.4792713745693041,-0.8053558097851085,False,False,False,True,True,False,True,False,False,False,False,False,False,False
352000,0.93240380261203,7,0.22641758268964243,0.8159052941157947,True,False,False,False,True,False,True,False,False,False,False,False,False,False
180000,0.4944406206109256,5,0.22641758268964243,0.37584870877126375,False,False,True,False,True,False,True,False,False,False,False,False,True,False
150000,0.4944406206109256,7,0.22641758268964243,0.37584870877126375,False,False,False,True,True,False,True,False,False,False,False,False,False,False
300000,0.9554544964015619,7,0.6968768875289402,0.4993733643065706,True,False,False,False,True,False,True,False,True,False,False,False,False,False
225000,1.18596143429688,6,1.4025658447878866,0.2986457990616971,True,False,False,False,True,False,True,False,False,False,False,False,True,False
600000,-0.5658912937075379,4,-0.24404172214965525,-0.5042644619177978,True,False,False,False,True,False,True,False,False,False,False,False,True,False
500000,0.26393368271560746,7,-0.4792713745693041,0.7001009295514444,False,False,False,True,True,False,True,False,False,False,False,False,False,False
900000,-1.4648683514992786,4,-1.1849603318282507,-1.4935646049103897,False,False,False,True,True,False,True,False,False,False,False,False,True,False
600000,-0.17402949928549702,5,-0.7145010269889529,0.33210039326917584,False,False,False,True,True,False,True,False,False,False,False,False,True,False
450000,0.7249475585062437,13,0.4616472351092913,0.442022631379464,True,False,False,False,True,False,True,False,True,False,False,False,False,True
270000,-0.9431619989608051,5,0.9321065399485889,-1.188626277410953,False,False,False,True,True,False,True,False,False,False,False,False,True,False
310000,0.7249475585062437,7,0.6968768875289402,0.2986457990616971,True,False,False,False,True,False,True,False,False,False,True,False,False,False
250000,0.7249475585062437,5,0.22641758268964243,0.6074574378999642,False,False,True,False,True,False,True,False,False,False,False,False,True,False
700000,-1.2900057884118903,3,-1.4201899842478996,-1.077040569344045,False,False,False,True,False,False,True,False,False,False,False,False,True,False
650000,-0.7022822488601976,2,-1.1849603318282507,-0.07056388183978461,True,False,False,False,False,False,True,False,False,False,False,False,False,False
400000,-0.3047730344597215,3,0.22641758268964243,-0.42718507686376633,True,False,False,False,False,False,True,False,False,False,False,False,True,False
425000,0.30155241498012336,3,0.22641758268964243,0.18203852423636724,True,False,False,False,False,False,True,False,False,False,False,False,True,False
600000,1.9973689063821893,3,-0.7145010269889529,3.483556622207901,True,False,False,False,False,False,True,False,False,False,False,False,True,False
600000,0.5701160483219585,3,-0.008812069730006403,0.6319288302051541,True,False,False,False,False,False,True,False,False,False,False,False,True,False
300000,3.441955886172148,7,0.9321065399485889,2.391312212312886,True,False,False,False,False,False,True,False,False,False,False,False,False,False
450000,0.4982439850861983,3,0.22641758268964243,0.37967025280188726,True,False,False,False,False,False,True,False,False,False,False,False,True,False
750000,0.7596158019656996,3,-0.24404172214965525,1.0697316169696411,True,False,False,False,False,False,True,False,False,False,False,False,True,False
325000,0.40262970724722036,3,0.6968768875289402,0.01796844457978995,True,False,False,False,False,False,True,False,True,False,False,False,True,False
900000,0.38001697663968964,6,-0.008812069730006403,0.42500380138334487,True,False,False,False,False,False,True,False,True,False,False,False,True,False
180000,0.5194736740663571,3,1.6377954972075355,-0.26519793171115325,False,False,False,True,False,False,True,False,True,False,False,False,True,False
350000,2.1138440621006938,2,-0.008812069730006403,2.312294551706959,True,False,False,False,False,False,True,False,True,False,False,False,False,False
600000,1.3134548216467805,3,-0.008812069730006403,1.4410616457072398,True,False,False,False,False,False,True,False,True,False,False,False,True,False
900000,-0.19708019307502883,4,-1.4201899842478996,1.3022836252860654,True,False,False,False,True,False,True,False,False,False,False,False,True,False
350000,0.7249475585062437,11,1.6377954972075355,-0.12393854882224754,True,False,False,False,True,False,True,False,False,False,False,False,True,False
280000,0.4944406206109256,7,-0.008812069730006403,0.5495552556177892,True,False,False,False,True,False,True,False,False,False,True,False,False,False
225000,1.18596143429688,6,0.9321065399485889,0.5495552556177892,True,False,False,False,True,False,True,False,True,False,False,False,True,False
520000,0.3100350702946711,4,-0.24404172214965525,0.5358692852601842,True,False,False,False,True,False,True,False,False,False,False,False,True,False
509999,-0.19708019307502883,6,-0.7145010269889529,0.2986457990616971,True,False,False,False,True,False,True,False,False,False,False,False,True,False
556000,-1.0269051694981741,7,-1.4201899842478996,-0.5042644619177978,False,False,False,True,True,False,True,False,False,False,False,False,False,False
225000,1.18596143429688,12,-0.24404172214965525,1.5760030324381662,True,False,False,False,True,False,True,False,False,False,False,False,False,False
325000,-0.08182672412736977,4,-0.008812069730006403,-0.07771838577244113,True,False,False,False,False,False,True,False,False,False,False,False,True,False
365000,-0.08182672412736977,7,-0.008812069730006403,-0.07771838577244113,True,False,False,False,False,False,True,False,False,False,False,False,False,False
850000,0.3561364578737347,5,-0.4792713745693041,0.8205374686983686,True,False,False,False,False,False,True,False,False,False,False,False,True,False
350000,0.14868021376794838,13,-0.008812069730006403,0.17319107078365092,True,False,False,False,False,False,True,False,False,False,False,False,False,True
225000,-0.42758713097034695,7,1.4025658447878866,-0.8722649982000663,True,False,False,False,False,False,True,False,False,False,False,False,False,False
135000,-0.42758713097034695,7,0.4616472351092913,-0.6333036110037881,False,False,False,True,True,False,True,False,False,False,False,False,False,False
140000,-0.4506378247598788,7,1.4025658447878866,-0.8889922953038059,False,False,False,True,False,False,True,False,False,False,False,False,False,False
665000,3.563834124514915,7,-0.7145010269889529,5.7570438626032265,True,False,False,False,False,False,True,False,False,False,False,False,False,False
275000,-1.2489986041603132,10,-0.4792713745693041,-1.2761121321756486,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2675000,-0.6350433750761333,13,-0.9497306794086018,-0.16553669556707346,True,False,False,False,True,False,False,False,False,False,False,False,False,True
484999,-0.08182672412736977,5,-0.008812069730006403,-0.07771838577244113,True,False,False,False,False,False,True,False,False,False,False,False,True,False
565000,-0.08182672412736977,7,-0.4792713745693041,0.24846390775047855,True,False,False,False,False,False,True,False,False,False,False,False,False,False
425000,-0.17211629170096587,7,-0.008812069730006403,-0.1759996199054625,True,False,False,False,False,False,True,False,False,False,False,False,False,False
925000,0.14868021376794838,13,-0.008812069730006403,0.17319107078365092,True,False,False,False,True,False,True,False,False,False,False,False,False,True
565000,0.07952813239935293,6,0.22641758268964243,-0.04104700366039709,True,False,False,False,False,False,True,False,False,False,False,False,True,False
525000,-0.08182672412736977,10,-0.24404172214965525,0.0705462931016132,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1650000,-0.3123336620226879,5,-0.9497306794086018,0.36137316320072,True,False,False,False,False,False,True,False,False,False,False,False,True,False
295000,-1.0960572508667696,5,-0.4792713745693041,-1.076338022865688,False,False,False,True,False,False,True,False,True,False,False,False,True,False
2050000,-0.05040862849223791,9,0.22641758268964243,-0.1716048442702453,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1475000,-1.3104287031094155,5,-1.1849603318282507,-1.2053771719516782,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1100000,-1.3496148825516194,5,-0.9497306794086018,-1.332265668552902,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2675000,0.7249475585062437,9,-0.24404172214965525,1.0285642181339647,True,False,False,False,True,False,False,False,True,False,False,True,False,False
670000,-1.4163696917661037,7,-0.7145010269889529,-1.4709684161371097,False,False,False,True,False,True,True,False,False,False,False,False,False,False
750000,-0.5203892241670021,7,-0.4792713745693041,-0.32439249070186665,True,False,False,False,False,True,True,False,False,False,False,False,False,False
760000,-0.3044964261342471,5,-0.4792713745693041,-0.04239033428934345,False,False,False,True,False,True,True,False,False,False,False,False,True,False
850000,-1.1191079446563015,14,-0.9497306794086018,-0.9559014837187637,False,False,False,True,False,False,False,False,True,False,False,False,True,False
390000,-0.1605448434186209,10,-0.4792713745693041,0.145641212453792,True,False,False,False,False,True,True,False,False,False,False,False,True,False
450000,-0.6715787247325412,7,-0.7145010269889529,-0.39001702269925725,False,False,False,True,False,True,False,False,True,False,False,False,False,False
425000,-0.8965765468121613,4,-0.24404172214965525,-0.8969423234182012,False,False,False,True,False,True,True,False,False,False,False,False,True,False
770000,-0.08938735169033621,7,-0.7145010269889529,0.4549456631990385,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1150000,-0.32077021594965655,5,-0.4792713745693041,-0.06364738344877569,True,False,False,False,False,True,False,False,True,False,False,False,True,False
775000,-0.04676661887349188,4,-0.4792713745693041,0.2942599017610966,False,False,False,True,False,True,True,False,False,False,False,False,True,False
1725000,-1.0275044875367019,13,-1.1849603318282507,-0.6774349999911968,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2150000,-0.5889419874970697,9,-0.7145010269889529,-0.2700823024654453,True,False,False,False,False,False,False,False,False,False,False,True,False,False
450000,-1.5570711266574058,10,-0.008812069730006403,-1.683538907731431,True,False,False,False,False,False,True,False,True,False,False,False,True,False
2675000,-1.3496148825516194,9,-1.1849603318282507,-1.2784993564337392,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1580000,0.40223784545279834,0,-0.008812069730006403,0.44919147299535234,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2675000,-0.8886010067609833,9,-1.4201899842478996,-0.2031731140504873,True,False,False,False,False,False,False,False,False,False,False,True,False,False
535000,-0.36765532711756427,5,-0.7145010269889529,0.05108180192635271,True,False,False,False,True,False,True,False,False,False,False,False,True,False
225000,0.9554544964015619,7,0.22641758268964243,0.8390661670286645,False,False,False,True,True,False,True,False,True,False,False,False,False,False
550000,-1.12164352097315,5,-0.9497306794086018,-0.9600414897519393,False,False,False,True,False,False,False,False,False,False,False,False,True,False
625000,-1.3054036518632974,7,-0.4792713745693041,-1.3497891849987793,False,False,False,True,False,True,True,False,False,False,False,False,False,False
520000,-1.3378590287189582,5,-0.9497306794086018,-1.3130710951263609,False,False,False,True,False,False,False,False,False,False,False,False,True,False
239000,-0.6350433750761333,1,-0.7145010269889529,-0.3369914908804031,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2600000,-0.49300499994503827,13,-0.9497306794086018,0.0663789151277225,True,False,False,False,False,True,False,False,False,False,False,False,False,True
229999,-0.4316440530773046,5,0.22641758268964243,-0.554662521376203,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1300000,-0.23165623375932656,0,-0.008812069730006403,-0.2408095325339011,True,False,False,False,False,False,False,False,False,False,False,True,False,False
80000,-0.27591356583522764,5,1.8730251496271844,-0.8568424302704185,False,False,False,True,False,False,True,False,False,False,False,False,True,False
385000,-0.3814857433912833,11,0.22641758268964243,-0.5042644619177978,True,False,False,False,False,False,True,False,False,False,False,False,True,False
600000,-0.5081032043771816,7,-0.9497306794086018,0.04172706102108644,True,False,False,False,False,True,True,False,False,False,False,False,False,False
350000,-0.42758713097034695,5,-0.008812069730006403,-0.45408257060657936,False,False,False,True,True,False,True,False,True,False,False,False,True,False
114999,-0.8886010067609833,7,-0.24404172214965525,-0.8874716319307385,False,False,False,True,True,False,True,False,False,False,False,False,False,False
380000,-0.42758713097034695,5,-0.008812069730006403,-0.45408257060657936,False,False,False,True,True,False,True,False,True,False,False,False,True,False
95000,0.7249475585062437,7,4.2253216738236725,-0.7049920271626715,False,False,False,True,True,False,True,False,True,False,False,False,False,False
900000,-0.7733475378133242,6,-0.7145010269889529,-0.5377190561252768,True,False,False,False,True,False,True,False,False,False,False,False,True,False
200999,0.4944406206109256,1,0.22641758268964243,0.37584870877126375,False,False,False,True,True,False,True,False,True,False,False,False,False,False
229999,-1.3161683258630088,7,-0.24404172214965525,-1.3951937602571698,False,False,False,True,True,False,True,False,False,False,False,False,False,False
800000,-0.19708019307502883,12,-1.4201899842478996,1.3022836252860654,True,False,False,False,True,False,True,False,False,False,False,False,False,False
150000,2.3845975113525344,6,0.22641758268964243,2.275040287626607,True,False,False,False,True,False,True,False,True,False,False,False,True,False
600000,-0.19708019307502883,7,-1.1849603318282507,0.8721531283327645,True,False,False,False,True,False,True,False,False,False,False,False,False,False
150000,1.8774822479828344,1,1.8730251496271844,0.5495552556177892,True,False,False,False,True,False,True,False,False,False,False,False,False,False
150000,-0.05877603033783795,1,0.9321065399485889,-0.466628043434384,True,False,False,False,True,False,True,False,False,False,False,False,False,False
380000,-1.4648683514992786,7,-1.4201899842478996,-1.457720396830948,False,False,False,True,True,False,True,False,False,False,False,False,False,False
80000,-0.04706627789275579,7,1.6377954972075355,-0.654683360547088,False,False,False,True,True,False,True,False,True,False,False,False,False,False
225000,-0.3123336620226879,4,1.4025658447878866,-0.7886285126813689,False,False,False,True,True,False,True,False,True,False,False,False,True,False
75000,-0.8909060761399364,12,0.22641758268964243,-1.0161197532922257,False,False,False,True,True,False,True,False,False,False,False,False,False,False
1600000,-1.5109697390783423,12,-0.9497306794086018,-1.5957205979367985,True,False,False,False,True,False,True,False,False,False,False,False,False,False
185000,0.3791871516632665,12,0.22641758268964243,0.26004434420691347,True,False,False,False,True,False,True,False,False,False,False,False,False,False
425000,-0.42758713097034695,6,0.4616472351092913,-0.6333036110037881,True,False,False,False,True,False,True,False,False,False,False,False,True,False
100000,1.18596143429688,12,0.6968768875289402,0.7001009295514444,True,False,False,False,True,False,True,False,True,False,False,False,False,False
140000,0.4944406206109256,7,1.167336192368238,-0.11461683526598422,False,False,False,True,True,False,True,False,False,False,True,False,False,False
710000,-1.3957162701306831,7,-0.9497306794086018,-1.4075385055197296,False,False,False,True,True,False,False,False,False,False,False,False,False,False
450000,-1.3980213395096364,4,-0.4792713745693041,-1.4707676885718648,False,False,False,True,True,False,False,False,False,False,False,False,True,False
210000,-0.42758713097034695,9,-0.9497306794086018,0.17319107078365092,False,False,False,True,True,False,True,False,False,False,False,False,False,False
270000,-1.0038544757086423,7,-0.7145010269889529,-0.8722649982000663,False,False,False,True,True,False,True,False,False,False,False,False,False,False
110000,-1.1191079446563015,7,0.9321065399485889,-1.332265668552902,False,False,False,True,True,False,True,False,False,False,False,False,False,False
540000,-1.176734679130131,7,-1.1849603318282507,-0.9559014837187637,False,False,False,True,True,False,True,False,False,False,False,False,False,False
145000,-1.0038544757086423,6,1.167336192368238,-1.2658484594645245,False,False,False,True,True,False,True,False,False,False,False,False,True,False
360000,3.179846447091382,12,-0.008812069730006403,3.4726504244962624,True,False,False,False,True,False,True,False,False,False,False,False,False,False
250000,0.462169649305581,5,-0.008812069730006403,0.5144279316999362,False,False,True,False,True,False,True,False,False,False,False,False,True,False
110000,0.26393368271560746,12,0.22641758268964243,0.1442399796425635,True,False,False,False,True,False,True,False,False,False,False,False,False,False
250000,0.7249475585062437,1,1.167336192368238,0.06249572230302194,True,False,False,False,True,False,True,True,False,False,False,False,False,False
150000,2.7073072244059797,3,0.4616472351092913,2.2915837682786577,True,False,False,False,True,False,True,False,True,False,False,False,True,False
140000,-0.19708019307502883,1,0.6968768875289402,-0.5042644619177978,False,False,False,True,True,False,True,False,False,False,False,False,False,False
925000,-1.3265641887620878,7,-1.4201899842478996,-1.1566290489636375,False,False,False,True,True,False,True,False,False,False,False,False,False,False
969999,-0.8886010067609833,12,-0.9497306794086018,-0.5795372988846255,True,False,False,False,True,False,True,False,False,False,False,False,False,False
90000,0.26393368271560746,5,1.4025658447878866,-0.37044608508788207,False,False,False,False,True,False,True,False,False,False,True,False,True,False
55000,-0.19708019307502883,5,2.8139437593057797,-0.9559014837187637,False,False,False,True,True,False,True,False,False,False,True,False,True,False
155000,0.7249475585062437,5,1.4025658447878866,-0.0359001430130925,True,False,False,False,True,False,True,True,False,False,False,False,True,False
900000,-1.2343614136039605,6,-1.4201899842478996,-0.9559014837187637,True,False,False,False,True,False,True,False,False,False,False,False,True,False
135000,0.4944406206109256,7,0.4616472351092913,0.22695738290281348,False,False,False,True,True,False,True,False,False,False,False,False,False,False
180000,1.18596143429688,7,0.22641758268964243,1.070674896157365,False,False,False,True,True,False,True,False,False,False,False,False,False,False
495000,0.7249475585062437,5,-0.008812069730006403,0.8004647121738815,True,False,False,False,True,False,True,False,True,False,False,False,True,False
400000,1.6008739225084527,13,0.9321065399485889,0.8882830219685135,True,False,False,False,True,False,True,False,False,False,True,False,False,True
250000,0.9554544964015619,5,1.167336192368238,0.23960827987202835,True,False,False,False,True,False,True,False,True,False,False,False,True,False
138000,1.18596143429688,7,-0.4792713745693041,1.9044663210206867,False,False,False,True,True,False,True,True,False,False,False,False,False,False
311000,0.0334267448202893,4,0.4616472351092913,-0.2031731140504873,False,False,False,True,True,False,False,False,True,False,False,False,True,False
190000,0.0334267448202893,7,-0.4792713745693041,0.39900958168413386,False,False,False,True,True,False,True,False,False,False,False,False,False,False
311000,1.6469753100875162,6,0.4616472351092913,1.3022836252860654,True,False,False,False,True,False,True,False,False,False,False,False,True,False
300000,-1.2343614136039605,7,0.9321065399485889,-1.4263567147614364,False,False,False,True,True,False,True,False,False,False,False,False,False,False
600000,-1.1191079446563015,4,-1.1849603318282507,-0.8483688594804384,False,False,False,True,True,False,True,False,False,False,False,False,True,False
550000,0.7249475585062437,6,0.9321065399485889,0.17319107078365092,True,False,False,False,True,False,True,False,False,False,False,False,True,False
600000,0.0334267448202893,11,-0.4792713745693041,0.39900958168413386,False,False,False,True,True,False,False,False,False,False,False,False,True,False
195000,-1.4648683514992786,7,-1.1849603318282507,-1.4935646049103897,False,False,False,True,True,False,True,False,False,False,False,False,False,False
58000,-0.9353017123785747,12,-0.008812069730006403,-1.006735739617028,False,False,False,True,True,False,True,False,False,False,False,False,False,False
183000,-0.6580940688656651,7,-1.1849603318282507,0.011892134426163232,False,False,False,True,True,False,True,False,False,False,False,False,False,False
95000,0.26393368271560746,7,1.4025658447878866,-0.37044608508788207,False,False,False,True,True,False,True,False,False,False,False,False,False,False
250000,-0.7041954564447287,7,-0.008812069730006403,-0.75517391847389,False,False,False,True,True,False,True,False,False,False,False,False,False,False
400000,-0.7733475378133242,12,-0.24404172214965525,-0.7506119283546883,False,False,False,True,True,False,True,False,False,False,False,False,False,False
409999,-0.19708019307502883,5,0.22641758268964243,-0.31897747861483755,True,False,False,False,True,False,True,False,True,False,False,False,True,False
120000,1.18596143429688,11,2.108254802046833,0.011892134426163232,True,False,False,False,True,False,True,False,True,False,False,False,True,False
600000,-1.165209332235365,7,-1.1849603318282507,-0.9343949588710986,False,False,False,True,True,False,False,False,False,False,False,False,False,False
600000,-1.3496148825516194,4,-0.7145010269889529,-1.3740839113122505,False,False,False,True,True,False,True,False,False,False,False,False,True,False
825000,0.4944406206109256,6,-0.4792713745693041,1.001192277418755,True,False,False,False,True,False,True,False,False,False,True,False,True,False
625000,0.26393368271560746,13,-0.7145010269889529,0.967737683211276,True,False,False,False,True,False,True,False,True,False,False,False,False,True
700000,-1.5478508491415932,5,-1.6554196366675484,-1.6243242759841932,True,False,False,False,True,False,True,False,False,False,False,False,True,False
160000,-0.19708019307502883,1,0.4616472351092913,-0.4182383625271378,False,False,False,True,True,False,True,False,False,False,False,False,False,False
114999,-0.19708019307502883,7,0.4616472351092913,-0.4182383625271378,False,False,False,True,True,False,True,False,False,False,True,False,False,False
150000,-0.35843504960175154,7,0.9321065399485889,-0.7112647635765739,False,False,False,True,True,False,True,False,False,False,False,False,False,False
250000,0.7249475585062437,14,0.6968768875289402,0.2986457990616971,True,False,False,False,False,False,True,False,False,False,False,False,True,False
390000,0.40223784545279834,5,0.22641758268964243,0.2832052171197836,True,False,False,False,False,False,True,False,True,False,False,False,True,False
650000,0.7249475585062437,10,-0.4792713745693041,1.3022836252860654,True,False,False,False,True,False,True,False,False,False,False,False,True,False
600000,-0.8886010067609833,5,-0.7145010269889529,-0.7049920271626715,True,False,False,False,True,False,True,False,False,False,False,False,True,False
250000,1.18596143429688,5,0.4616472351092913,0.8721531283327645,False,False,False,True,True,False,True,False,False,False,False,False,True,False
229999,-0.19708019307502883,5,0.4616472351092913,-0.4182383625271378,False,False,True,False,True,False,True,False,True,False,False,False,True,False
299000,-0.42758713097034695,7,-0.7145010269889529,-0.0359001430130925,True,False,False,False,True,False,True,False,True,False,False,False,False,False
330000,1.2781642094550072,1,0.6968768875289402,0.7803919556493937,True,False,False,False,True,False,True,False,True,False,False,False,False,False
180000,0.7249475585062437,5,0.22641758268964243,0.6074574378999642,False,False,False,True,True,False,True,False,False,False,True,False,True,False
475000,-0.6119926812866014,5,-0.9497306794086018,-0.12790027708365964,False,False,False,True,True,False,True,False,False,False,False,False,True,False
325000,0.7249475585062437,5,-0.4792713745693041,1.3022836252860654,True,False,False,False,True,False,True,False,False,False,False,False,True,False
639000,-0.9299770021131929,4,-0.7145010269889529,-0.7650430237650964,False,False,False,True,False,False,True,False,False,False,False,False,True,False
415000,-0.8270556543429333,7,-0.9497306794086018,-0.4790480615339106,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1199000,-0.8864572922385568,5,-0.7145010269889529,-0.701880749901376,True,False,False,False,False,False,False,False,False,False,False,False,True,False
525000,-0.28402741004914284,7,-0.008812069730006403,-0.29781616106344516,False,False,False,False,False,False,True,False,False,False,False,False,False,False
425000,-0.2127777155457,5,-0.008812069730006403,-0.22026004804195717,False,False,False,True,False,False,True,False,False,False,False,False,True,False
699000,-0.6695502636790625,7,-0.7145010269889529,-0.38707301840899894,True,False,False,False,False,False,True,False,False,False,False,False,False,False
325000,-0.7664553803702542,5,-0.008812069730006403,-0.8229445626896904,False,False,False,True,False,False,True,False,False,False,False,False,True,False
275000,-0.3887006105474068,13,0.4616472351092913,-0.5970221035857771,False,False,False,True,False,False,True,False,False,False,False,False,False,True
269000,0.17770103724896893,14,0.4616472351092913,-0.06856377502895183,False,False,False,True,False,False,False,False,False,False,False,False,True,False
399000,-0.5647618097118507,14,-0.008812069730006403,-0.6033987882031099,True,False,False,False,False,False,True,False,False,False,False,False,True,False
475000,-0.5408351895583168,6,-0.9497306794086018,-0.011716653225361183,True,False,False,False,False,False,True,False,False,False,False,False,True,False
249000,-0.6321620383524418,13,0.4616472351092913,-0.8241740190268153,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1549000,-0.6070367821218522,0,-0.24404172214965525,-0.5531233760944478,True,False,False,False,False,False,False,False,False,False,False,True,False,False
254999,-0.3306359128915762,14,0.4616472351092913,-0.542847167494509,False,False,False,True,False,False,True,False,False,False,False,False,True,False
269000,-0.36887701388840943,11,0.22641758268964243,-0.491595464434458,False,False,False,True,False,False,True,False,False,False,False,False,True,False
665000,-0.21759531054771214,7,-0.24404172214965525,-0.09067443771097387,True,False,False,False,False,False,True,False,False,False,False,False,False,False
299000,-0.32236071382113424,7,-0.24404172214965525,-0.21507990826160378,False,False,False,True,False,False,True,False,False,False,False,False,False,False
265000,-0.4837386210416465,5,0.6968768875289402,-0.7538892620563228,False,False,False,True,False,False,True,False,True,False,False,False,True,False
211000,-0.539544350706103,14,0.6968768875289402,-0.8024854056021067,False,False,False,True,False,False,True,False,True,False,False,False,True,False
599000,-0.15964586636082917,11,-0.008812069730006403,-0.16242541830577803,False,False,False,True,False,False,False,False,True,False,False,False,True,False
55000,2.914763468511766,12,1.4025658447878866,1.5531930818421578,True,False,False,False,True,False,True,False,False,False,True,False,False,False
550000,-0.42758713097034695,5,-0.24404172214965525,-0.3400328176265377,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2675000,-0.012674642758774326,9,-1.1849603318282507,1.2162575258954051,True,False,False,False,True,False,False,False,False,False,False,True,False,False
220000,1.18596143429688,12,0.6968768875289402,0.7001009295514444,True,False,False,False,True,False,True,False,True,False,False,False,False,False
500000,-1.1191079446563015,7,-1.4201899842478996,-0.7049920271626715,False,False,False,True,True,False,True,False,False,False,False,False,False,False
140000,-0.8886010067609833,7,0.6968768875289402,-1.106447157652419,False,False,False,True,True,False,True,False,False,False,False,False,False,False
325000,-0.19708019307502883,7,-0.008812069730006403,-0.2031731140504873,True,False,False,False,True,False,True,False,False,False,False,False,False,False
210000,0.4944406206109256,5,0.6968768875289402,0.09791823381682327,False,False,False,True,True,False,True,False,False,False,True,False,True,False
110000,0.4944406206109256,7,1.167336192368238,-0.11461683526598422,False,False,False,True,True,False,True,False,True,False,False,False,False,False
1200000,-1.0038544757086423,5,-1.4201899842478996,-0.45408257060657936,True,False,False,False,True,False,True,False,False,False,False,False,True,False
229999,-0.6580940688656651,7,-0.9497306794086018,-0.2031731140504873,False,False,False,True,True,False,True,False,False,False,False,False,False,False
165000,1.4625697597712617,7,1.6377954972075355,0.38316266863848597,False,False,False,True,True,False,True,False,False,False,False,False,False,False
525000,-1.3270252026378784,12,-1.1849603318282507,-1.2363465677323158,False,False,False,True,False,False,False,False,False,False,False,False,False,False
325000,-1.104609058262686,5,-1.1849603318282507,-0.8213136512220759,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1500000,-0.42758713097034695,13,-1.1849603318282507,0.442022631379464,True,False,False,False,True,False,True,False,False,False,False,False,False,True
400000,-0.8886010067609833,5,-0.4792713745693041,-0.8053558097851085,False,False,False,True,True,False,False,False,False,False,False,False,True,False
550000,0.028401693574171365,7,-0.4792713745693041,0.39244579030062643,False,False,False,True,False,False,True,False,False,False,False,False,False,False
98000,-0.3353843558122197,7,2.343484454466482,-0.9695874540763687,False,False,False,True,True,False,True,False,False,False,False,False,False,False
900000,-0.11285295796807959,6,-0.008812069730006403,-0.11149079862489122,True,False,False,False,False,False,True,False,False,False,False,False,True,False
700000,-0.19708019307502883,10,-0.9497306794086018,0.5495552556177892,True,False,False,False,True,False,True,False,False,False,False,False,True,False
890000,-0.3814857433912833,6,-0.4792713745693041,-0.14295484447702517,True,False,False,False,False,False,True,False,False,False,False,False,True,False
490000,-0.2112563697555909,7,-0.4792713745693041,0.07940111592298367,True,False,False,False,False,False,True,False,False,False,False,False,False,False
525000,0.042139907072732324,5,-0.4792713745693041,0.4103908346335182,False,False,False,True,False,False,True,False,False,False,False,False,True,False
330000,-0.3025371171621369,7,-0.008812069730006403,-0.31796419042489943,False,False,False,True,False,False,True,False,False,False,False,False,False,False
550000,0.22735223167162044,6,-0.008812069730006403,0.2588264683062452,True,False,False,False,False,False,True,False,True,False,False,False,True,False
790000,-0.6375789513929818,6,-1.1849603318282507,0.05017374865500693,True,False,False,False,False,False,True,False,False,False,False,False,True,False
350000,-0.7774275106140713,4,-0.4792713745693041,-0.6601394527087044,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1700000,0.14868021376794838,13,-0.9497306794086018,1.1141015328689965,True,False,False,False,True,False,False,False,False,False,False,False,False,True
750000,-0.29977103390739307,7,-0.9497306794086018,0.38188501127418056,True,False,False,False,False,False,True,False,False,False,False,False,False,False
409999,-0.2768125428930194,4,-0.24404172214965525,-0.16099295340834863,True,False,False,False,False,False,True,False,False,False,False,False,True,False
220000,-0.5728065018443974,5,-0.7145010269889529,-0.2466640865202099,False,False,False,True,True,False,True,False,False,False,False,False,True,False
68000,1.18596143429688,12,0.9321065399485889,0.5495552556177892,False,False,False,True,True,False,True,False,True,False,False,False,False,False
290000,-1.1191079446563015,5,-0.9497306794086018,-0.9559014837187637,False,False,False,True,True,False,True,False,False,False,False,False,True,False
600000,-0.9466196030292349,4,-0.24404172214965525,-0.9563668067109222,True,False,False,False,False,False,True,False,False,False,False,False,True,False
470000,-1.3957162701306831,7,-1.4201899842478996,-1.3071747228972928,False,False,False,True,True,False,True,False,False,False,False,False,False,False
150000,-0.8886010067609833,5,1.167336192368238,-1.1772921806800214,False,False,False,True,True,False,True,False,False,False,False,False,True,False
